prompt_id,category,stress_type,prompt,negative_prompt,seed,split
main_repeated_pattern_057,repeated-pattern,brick_repeat,"tight material close-up of server rack indicator rows, dense repeating elements across the frame, with soft indoor daylight, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212057,main
main_repeated_pattern_058,repeated-pattern,tile_array,"tight material close-up of server rack indicator rows, dense repeating elements across the frame, with alternating color accents, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212058,main
main_repeated_pattern_059,repeated-pattern,panel_grid,"eye-level aisle photograph of server rack indicator rows, dense repeating elements across the frame, with subtle shadows between units, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212059,main
main_repeated_pattern_060,repeated-pattern,shelf_rows,"overhead pattern study of server rack indicator rows, dense repeating elements across the frame, under even overcast light, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212060,main
main_repeated_pattern_061,repeated-pattern,window_grid,"overhead pattern study of server rack indicator rows, dense repeating elements across the frame, with glossy highlights on some repeats, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212061,main
main_repeated_pattern_062,repeated-pattern,textile_repeat,"wide documentary frame of server rack indicator rows, dense repeating elements across the frame, with mild perspective skew, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212062,main
main_repeated_pattern_063,repeated-pattern,brick_repeat,"wide documentary frame of server rack indicator rows, dense repeating elements across the frame, with fine seams visible between elements, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212063,main
main_repeated_pattern_064,repeated-pattern,tile_array,"compressed telephoto view of server rack indicator rows, dense repeating elements across the frame, with worn edges and slight variation, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212064,main
main_repeated_pattern_065,repeated-pattern,panel_grid,"corner-to-corner crop of server rack indicator rows, dense repeating elements across the frame, with soft indoor daylight, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212065,main
main_repeated_pattern_066,repeated-pattern,shelf_rows,"corner-to-corner crop of server rack indicator rows, dense repeating elements across the frame, with alternating color accents, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212066,main
main_repeated_pattern_067,repeated-pattern,window_grid,"straight-on facade crop of orchard tree rows, dense repeating elements across the frame, with subtle shadows between units, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212067,main
main_repeated_pattern_068,repeated-pattern,textile_repeat,"oblique rooftop view of orchard tree rows, dense repeating elements across the frame, under even overcast light, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212068,main
main_repeated_pattern_069,repeated-pattern,brick_repeat,"oblique rooftop view of orchard tree rows, dense repeating elements across the frame, with glossy highlights on some repeats, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212069,main
main_repeated_pattern_070,repeated-pattern,tile_array,"tight material close-up of orchard tree rows, dense repeating elements across the frame, with mild perspective skew, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212070,main
main_repeated_pattern_071,repeated-pattern,panel_grid,"tight material close-up of orchard tree rows, dense repeating elements across the frame, with fine seams visible between elements, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212071,main
main_repeated_pattern_072,repeated-pattern,shelf_rows,"eye-level aisle photograph of orchard tree rows, dense repeating elements across the frame, with worn edges and slight variation, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212072,main
main_repeated_pattern_073,repeated-pattern,window_grid,"overhead pattern study of orchard tree rows, dense repeating elements across the frame, with soft indoor daylight, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212073,main
main_repeated_pattern_074,repeated-pattern,textile_repeat,"overhead pattern study of orchard tree rows, dense repeating elements across the frame, with alternating color accents, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212074,main
main_repeated_pattern_075,repeated-pattern,brick_repeat,"wide documentary frame of orchard tree rows, dense repeating elements across the frame, with subtle shadows between units, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212075,main
main_repeated_pattern_076,repeated-pattern,tile_array,"compressed telephoto view of orchard tree rows, dense repeating elements across the frame, under even overcast light, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212076,main
main_repeated_pattern_077,repeated-pattern,panel_grid,"compressed telephoto view of orchard tree rows, dense repeating elements across the frame, with glossy highlights on some repeats, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212077,main
main_repeated_pattern_078,repeated-pattern,shelf_rows,"corner-to-corner crop of orchard tree rows, dense repeating elements across the frame, with mild perspective skew, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212078,main
main_repeated_pattern_079,repeated-pattern,window_grid,"corner-to-corner crop of orchard tree rows, dense repeating elements across the frame, with fine seams visible between elements, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212079,main
main_repeated_pattern_080,repeated-pattern,textile_repeat,"straight-on facade crop of bathroom wall tiles, dense repeating elements across the frame, with worn edges and slight variation, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212080,main
main_repeated_pattern_081,repeated-pattern,brick_repeat,"oblique rooftop view of bathroom wall tiles, dense repeating elements across the frame, with soft indoor daylight, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212081,main
main_repeated_pattern_082,repeated-pattern,tile_array,"oblique rooftop view of bathroom wall tiles, dense repeating elements across the frame, with alternating color accents, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212082,main
main_repeated_pattern_083,repeated-pattern,panel_grid,"tight material close-up of bathroom wall tiles, dense repeating elements across the frame, with subtle shadows between units, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212083,main
main_repeated_pattern_084,repeated-pattern,shelf_rows,"eye-level aisle photograph of bathroom wall tiles, dense repeating elements across the frame, under even overcast light, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212084,main
main_repeated_pattern_085,repeated-pattern,window_grid,"eye-level aisle photograph of bathroom wall tiles, dense repeating elements across the frame, with glossy highlights on some repeats, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212085,main
main_repeated_pattern_086,repeated-pattern,textile_repeat,"overhead pattern study of bathroom wall tiles, dense repeating elements across the frame, with mild perspective skew, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212086,main
main_repeated_pattern_087,repeated-pattern,brick_repeat,"overhead pattern study of bathroom wall tiles, dense repeating elements across the frame, with fine seams visible between elements, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212087,main
main_repeated_pattern_088,repeated-pattern,tile_array,"wide documentary frame of bathroom wall tiles, dense repeating elements across the frame, with worn edges and slight variation, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212088,main
main_repeated_pattern_089,repeated-pattern,panel_grid,"compressed telephoto view of bathroom wall tiles, dense repeating elements across the frame, with soft indoor daylight, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212089,main
main_repeated_pattern_090,repeated-pattern,shelf_rows,"compressed telephoto view of bathroom wall tiles, dense repeating elements across the frame, with alternating color accents, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212090,main
main_repeated_pattern_091,repeated-pattern,window_grid,"corner-to-corner crop of bathroom wall tiles, dense repeating elements across the frame, with subtle shadows between units, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212091,main
main_repeated_pattern_092,repeated-pattern,textile_repeat,"straight-on facade crop of stacked bento boxes, dense repeating elements across the frame, under even overcast light, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212092,main
main_repeated_pattern_093,repeated-pattern,brick_repeat,"straight-on facade crop of stacked bento boxes, dense repeating elements across the frame, with glossy highlights on some repeats, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212093,main
main_repeated_pattern_094,repeated-pattern,tile_array,"oblique rooftop view of stacked bento boxes, dense repeating elements across the frame, with mild perspective skew, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212094,main
main_repeated_pattern_095,repeated-pattern,panel_grid,"oblique rooftop view of stacked bento boxes, dense repeating elements across the frame, with fine seams visible between elements, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212095,main
main_repeated_pattern_096,repeated-pattern,shelf_rows,"tight material close-up of stacked bento boxes, dense repeating elements across the frame, with worn edges and slight variation, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212096,main
main_repeated_pattern_097,repeated-pattern,window_grid,"eye-level aisle photograph of stacked bento boxes, dense repeating elements across the frame, with soft indoor daylight, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212097,main
main_repeated_pattern_098,repeated-pattern,textile_repeat,"eye-level aisle photograph of stacked bento boxes, dense repeating elements across the frame, with alternating color accents, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212098,main
main_repeated_pattern_099,repeated-pattern,brick_repeat,"overhead pattern study of stacked bento boxes, dense repeating elements across the frame, with subtle shadows between units, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212099,main
main_repeated_pattern_100,repeated-pattern,tile_array,"wide documentary frame of stacked bento boxes, dense repeating elements across the frame, under even overcast light, consistent spacing, no single dominant foreground subject.","collapsed repetition, warped grid, random missing units, mushy texture, moire artifacts, low detail",212100,main
main_faces_001,faces,eyelashes,"portrait of an elderly fisherman in a knit cap, sunlit library aisle, with a serious relaxed expression, realistic skin texture, clear lip texture and cupid's bow, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213001,main
main_faces_002,faces,hairline,"portrait of an elderly fisherman in a knit cap, sunlit library aisle, glancing just off-camera, realistic skin texture, clear crow's feet and smile lines, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213002,main
main_faces_003,faces,pores,"portrait of an elderly fisherman in a knit cap, sunlit library aisle, after a long blink, realistic skin texture, clear beard stubble along the jaw, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213003,main
main_faces_004,faces,freckles,"portrait of an elderly fisherman in a knit cap, sunlit library aisle, with calm concentration, realistic skin texture, clear freckles and pores across the cheeks, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213004,main
main_faces_005,faces,teeth_detail,"portrait of an elderly fisherman in a knit cap, cool overcast outdoor light, looking directly into the camera, realistic skin texture, clear fine baby hairs along the hairline, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213005,main
main_faces_006,faces,stubble,"portrait of an elderly fisherman in a knit cap, cool overcast outdoor light, with a restrained smile, realistic skin texture, clear eyelashes and iris detail, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213006,main
main_faces_007,faces,wrinkle_lines,"portrait of an elderly fisherman in a knit cap, cool overcast outdoor light, with a restrained smile, realistic skin texture, clear soft makeup edges around the eyes, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213007,main
main_faces_008,faces,makeup_edge,"portrait of an elderly fisherman in a knit cap, cool overcast outdoor light, in half profile, realistic skin texture, clear strands escaping from a braid, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213008,main
main_faces_009,faces,eyelashes,"portrait of an elderly fisherman in a knit cap, cool overcast outdoor light, caught mid-laugh, realistic skin texture, clear eyebrow hairs and skin sheen, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213009,main
main_faces_010,faces,hairline,"portrait of an elderly fisherman in a knit cap, cool overcast outdoor light, with a serious relaxed expression, realistic skin texture, clear teeth edges in a natural smile, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213010,main
main_faces_011,faces,pores,"portrait of an elderly fisherman in a knit cap, cool overcast outdoor light, glancing just off-camera, realistic skin texture, clear lip texture and cupid's bow, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213011,main
main_faces_012,faces,freckles,"portrait of an elderly fisherman in a knit cap, cool overcast outdoor light, after a long blink, realistic skin texture, clear crow's feet and smile lines, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213012,main
main_faces_013,faces,teeth_detail,"portrait of an elderly fisherman in a knit cap, cool overcast outdoor light, with calm concentration, realistic skin texture, clear beard stubble along the jaw, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213013,main
main_faces_014,faces,stubble,"portrait of an elderly fisherman in a knit cap, warm tungsten backstage light, looking directly into the camera, realistic skin texture, clear freckles and pores across the cheeks, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213014,main
main_faces_015,faces,wrinkle_lines,"portrait of an elderly fisherman in a knit cap, warm tungsten backstage light, with a restrained smile, realistic skin texture, clear fine baby hairs along the hairline, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213015,main
main_faces_016,faces,makeup_edge,"portrait of an elderly fisherman in a knit cap, warm tungsten backstage light, in half profile, realistic skin texture, clear eyelashes and iris detail, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213016,main
main_faces_017,faces,eyelashes,"portrait of an elderly fisherman in a knit cap, warm tungsten backstage light, in half profile, realistic skin texture, clear soft makeup edges around the eyes, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213017,main
main_faces_018,faces,hairline,"portrait of an elderly fisherman in a knit cap, warm tungsten backstage light, caught mid-laugh, realistic skin texture, clear strands escaping from a braid, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213018,main
main_faces_019,faces,pores,"portrait of an elderly fisherman in a knit cap, warm tungsten backstage light, with a serious relaxed expression, realistic skin texture, clear eyebrow hairs and skin sheen, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213019,main
main_faces_020,faces,freckles,"portrait of an elderly fisherman in a knit cap, warm tungsten backstage light, glancing just off-camera, realistic skin texture, clear teeth edges in a natural smile, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213020,main
main_faces_021,faces,teeth_detail,"portrait of an elderly fisherman in a knit cap, warm tungsten backstage light, after a long blink, realistic skin texture, clear lip texture and cupid's bow, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213021,main
main_faces_022,faces,stubble,"portrait of an elderly fisherman in a knit cap, warm tungsten backstage light, with calm concentration, realistic skin texture, clear crow's feet and smile lines, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213022,main
main_faces_023,faces,wrinkle_lines,"portrait of a teenage debater in a navy blazer, window-lit studio backdrop, looking directly into the camera, realistic skin texture, clear beard stubble along the jaw, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213023,main
main_faces_024,faces,makeup_edge,"portrait of a teenage debater in a navy blazer, window-lit studio backdrop, with a restrained smile, realistic skin texture, clear freckles and pores across the cheeks, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213024,main
main_faces_025,faces,eyelashes,"portrait of a teenage debater in a navy blazer, window-lit studio backdrop, in half profile, realistic skin texture, clear fine baby hairs along the hairline, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213025,main
main_faces_026,faces,hairline,"portrait of a teenage debater in a navy blazer, window-lit studio backdrop, caught mid-laugh, realistic skin texture, clear eyelashes and iris detail, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213026,main
main_faces_027,faces,pores,"portrait of a teenage debater in a navy blazer, window-lit studio backdrop, caught mid-laugh, realistic skin texture, clear soft makeup edges around the eyes, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213027,main
main_faces_028,faces,freckles,"portrait of a teenage debater in a navy blazer, window-lit studio backdrop, with a serious relaxed expression, realistic skin texture, clear strands escaping from a braid, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213028,main
main_faces_029,faces,teeth_detail,"portrait of a teenage debater in a navy blazer, window-lit studio backdrop, glancing just off-camera, realistic skin texture, clear eyebrow hairs and skin sheen, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213029,main
main_faces_030,faces,stubble,"portrait of a teenage debater in a navy blazer, window-lit studio backdrop, after a long blink, realistic skin texture, clear teeth edges in a natural smile, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213030,main
main_faces_031,faces,wrinkle_lines,"portrait of a teenage debater in a navy blazer, window-lit studio backdrop, with calm concentration, realistic skin texture, clear lip texture and cupid's bow, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213031,main
main_faces_032,faces,makeup_edge,"portrait of a teenage debater in a navy blazer, rainy neon street at dusk, looking directly into the camera, realistic skin texture, clear crow's feet and smile lines, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213032,main
main_faces_033,faces,eyelashes,"portrait of a teenage debater in a navy blazer, rainy neon street at dusk, with a restrained smile, realistic skin texture, clear beard stubble along the jaw, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213033,main
main_faces_034,faces,hairline,"portrait of a teenage debater in a navy blazer, rainy neon street at dusk, in half profile, realistic skin texture, clear freckles and pores across the cheeks, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213034,main
main_faces_035,faces,pores,"portrait of a teenage debater in a navy blazer, rainy neon street at dusk, caught mid-laugh, realistic skin texture, clear fine baby hairs along the hairline, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213035,main
main_faces_036,faces,freckles,"portrait of a teenage debater in a navy blazer, rainy neon street at dusk, with a serious relaxed expression, realistic skin texture, clear eyelashes and iris detail, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213036,main
main_faces_037,faces,teeth_detail,"portrait of a teenage debater in a navy blazer, rainy neon street at dusk, with a serious relaxed expression, realistic skin texture, clear soft makeup edges around the eyes, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213037,main
main_faces_038,faces,stubble,"portrait of a teenage debater in a navy blazer, rainy neon street at dusk, glancing just off-camera, realistic skin texture, clear strands escaping from a braid, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213038,main
main_faces_039,faces,wrinkle_lines,"portrait of a teenage debater in a navy blazer, rainy neon street at dusk, after a long blink, realistic skin texture, clear eyebrow hairs and skin sheen, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213039,main
main_faces_040,faces,makeup_edge,"portrait of a teenage debater in a navy blazer, rainy neon street at dusk, with calm concentration, realistic skin texture, clear teeth edges in a natural smile, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213040,main
main_faces_041,faces,eyelashes,"portrait of a teenage debater in a navy blazer, greenhouse shade, looking directly into the camera, realistic skin texture, clear lip texture and cupid's bow, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213041,main
main_faces_042,faces,hairline,"portrait of a teenage debater in a navy blazer, greenhouse shade, with a restrained smile, realistic skin texture, clear crow's feet and smile lines, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213042,main
main_faces_043,faces,pores,"portrait of a teenage debater in a navy blazer, greenhouse shade, in half profile, realistic skin texture, clear beard stubble along the jaw, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213043,main
main_faces_044,faces,freckles,"portrait of a teenage debater in a navy blazer, greenhouse shade, caught mid-laugh, realistic skin texture, clear freckles and pores across the cheeks, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213044,main
main_faces_045,faces,teeth_detail,"portrait of a teenage debater in a navy blazer, greenhouse shade, with a serious relaxed expression, realistic skin texture, clear fine baby hairs along the hairline, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213045,main
main_faces_046,faces,stubble,"portrait of a teenage debater in a navy blazer, greenhouse shade, glancing just off-camera, realistic skin texture, clear eyelashes and iris detail, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213046,main
main_faces_047,faces,wrinkle_lines,"portrait of a teenage debater in a navy blazer, greenhouse shade, glancing just off-camera, realistic skin texture, clear soft makeup edges around the eyes, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213047,main
main_faces_048,faces,makeup_edge,"portrait of a teenage debater in a navy blazer, greenhouse shade, after a long blink, realistic skin texture, clear strands escaping from a braid, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213048,main
main_faces_049,faces,eyelashes,"portrait of a teenage debater in a navy blazer, greenhouse shade, with calm concentration, realistic skin texture, clear eyebrow hairs and skin sheen, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213049,main
main_faces_050,faces,hairline,"portrait of a teenage debater in a navy blazer, morning kitchen light, looking directly into the camera, realistic skin texture, clear teeth edges in a natural smile, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213050,main
main_faces_051,faces,pores,"portrait of a teenage debater in a navy blazer, morning kitchen light, with a restrained smile, realistic skin texture, clear lip texture and cupid's bow, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213051,main
main_faces_052,faces,freckles,"portrait of a teenage debater in a navy blazer, morning kitchen light, in half profile, realistic skin texture, clear crow's feet and smile lines, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213052,main
main_faces_053,faces,teeth_detail,"portrait of a teenage debater in a navy blazer, morning kitchen light, caught mid-laugh, realistic skin texture, clear beard stubble along the jaw, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213053,main
main_faces_054,faces,stubble,"portrait of a teenage debater in a navy blazer, morning kitchen light, with a serious relaxed expression, realistic skin texture, clear freckles and pores across the cheeks, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213054,main
main_faces_055,faces,wrinkle_lines,"portrait of a teenage debater in a navy blazer, morning kitchen light, glancing just off-camera, realistic skin texture, clear fine baby hairs along the hairline, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213055,main
main_faces_056,faces,makeup_edge,"portrait of a teenage debater in a navy blazer, morning kitchen light, after a long blink, realistic skin texture, clear eyelashes and iris detail, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213056,main
main_faces_057,faces,eyelashes,"portrait of a teenage debater in a navy blazer, morning kitchen light, after a long blink, realistic skin texture, clear soft makeup edges around the eyes, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213057,main
main_faces_058,faces,hairline,"portrait of a teenage debater in a navy blazer, morning kitchen light, with calm concentration, realistic skin texture, clear strands escaping from a braid, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213058,main
main_faces_059,faces,pores,"portrait of a teenage debater in a navy blazer, soft gray seamless paper, looking directly into the camera, realistic skin texture, clear eyebrow hairs and skin sheen, natural color, cinematic but true-to-life detail.","distorted anatomy, duplicate features, waxy skin, blurred eyes, smeared hair strands, extra teeth, low detail",213059,main
