prompt_id,category,stress_type,prompt,negative_prompt,seed,split
kill_mixed_scenes_007,mixed scenes,crowdless_dense_scene,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and reflective metal bowls, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114007,kill
kill_mixed_scenes_008,mixed scenes,specular_and_matte_mix,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and handwritten notes, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114008,kill
kill_mixed_scenes_009,mixed scenes,multi_object_clutter,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and handwritten notes, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114009,kill
kill_mixed_scenes_010,mixed scenes,occlusion_overlap,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and handwritten notes, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114010,kill
kill_mixed_scenes_011,mixed scenes,reflection_mix,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and handwritten notes, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114011,kill
kill_mixed_scenes_012,mixed scenes,layered_depth,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and handwritten notes, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114012,kill
kill_mixed_scenes_013,mixed scenes,small_text_plus_geometry,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and handwritten notes, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114013,kill
kill_mixed_scenes_014,mixed scenes,foliage_plus_tools,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and handwritten notes, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114014,kill
kill_mixed_scenes_015,mixed scenes,crowdless_dense_scene,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and handwritten notes, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114015,kill
kill_mixed_scenes_016,mixed scenes,specular_and_matte_mix,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and handwritten notes, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114016,kill
kill_mixed_scenes_017,mixed scenes,multi_object_clutter,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and coiled cable bundles, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114017,kill
kill_mixed_scenes_018,mixed scenes,occlusion_overlap,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and coiled cable bundles, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114018,kill
kill_mixed_scenes_019,mixed scenes,reflection_mix,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and coiled cable bundles, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114019,kill
kill_mixed_scenes_020,mixed scenes,layered_depth,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and coiled cable bundles, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114020,kill
kill_mixed_scenes_021,mixed scenes,small_text_plus_geometry,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and coiled cable bundles, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114021,kill
kill_mixed_scenes_022,mixed scenes,foliage_plus_tools,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and coiled cable bundles, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114022,kill
kill_mixed_scenes_023,mixed scenes,crowdless_dense_scene,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and coiled cable bundles, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114023,kill
kill_mixed_scenes_024,mixed scenes,specular_and_matte_mix,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and coiled cable bundles, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114024,kill
kill_mixed_scenes_025,mixed scenes,multi_object_clutter,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and coiled cable bundles, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114025,kill
kill_mixed_scenes_026,mixed scenes,occlusion_overlap,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and small LCD screens, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114026,kill
kill_mixed_scenes_027,mixed scenes,reflection_mix,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and small LCD screens, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114027,kill
kill_mixed_scenes_028,mixed scenes,layered_depth,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and small LCD screens, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114028,kill
kill_mixed_scenes_029,mixed scenes,small_text_plus_geometry,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and small LCD screens, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114029,kill
kill_mixed_scenes_030,mixed scenes,foliage_plus_tools,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and small LCD screens, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114030,kill
kill_mixed_scenes_031,mixed scenes,crowdless_dense_scene,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and small LCD screens, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114031,kill
kill_mixed_scenes_032,mixed scenes,specular_and_matte_mix,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and small LCD screens, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114032,kill
kill_mixed_scenes_033,mixed scenes,multi_object_clutter,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and small LCD screens, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114033,kill
kill_mixed_scenes_034,mixed scenes,occlusion_overlap,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and small LCD screens, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114034,kill
kill_mixed_scenes_035,mixed scenes,reflection_mix,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and small LCD screens, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114035,kill
kill_mixed_scenes_036,mixed scenes,layered_depth,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and glass jars, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114036,kill
kill_mixed_scenes_037,mixed scenes,small_text_plus_geometry,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and glass jars, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114037,kill
kill_mixed_scenes_038,mixed scenes,foliage_plus_tools,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and glass jars, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114038,kill
kill_mixed_scenes_039,mixed scenes,crowdless_dense_scene,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and glass jars, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114039,kill
kill_mixed_scenes_040,mixed scenes,specular_and_matte_mix,"slightly elevated aisle view of an open-air fish market stall with hanging price tags, stacked crates, and glass jars, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114040,kill
kill_mixed_scenes_041,mixed scenes,multi_object_clutter,"tight room corner crop of an open-air fish market stall with hanging price tags, stacked crates, and glass jars, with warm late-afternoon sun, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114041,kill
kill_mixed_scenes_042,mixed scenes,occlusion_overlap,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and glass jars, under mixed daylight and fluorescent light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114042,kill
kill_mixed_scenes_043,mixed scenes,reflection_mix,"eye-level workstation shot of an open-air fish market stall with hanging price tags, stacked crates, and glass jars, with practical task lighting, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114043,kill
kill_mixed_scenes_044,mixed scenes,layered_depth,"overhead bench photo of an open-air fish market stall with hanging price tags, stacked crates, and glass jars, with night neon spill from outside, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114044,kill
kill_mixed_scenes_045,mixed scenes,small_text_plus_geometry,"wide documentary frame of an open-air fish market stall with hanging price tags, stacked crates, and measuring tools, with soft diffused window light, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114045,kill
kill_mixed_scenes_046,mixed scenes,foliage_plus_tools,"waist-level interior shot of an open-air fish market stall with hanging price tags, stacked crates, and measuring tools, with layered depth from foreground to background, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114046,kill
kill_mixed_scenes_047,mixed scenes,crowdless_dense_scene,"angled tabletop overview of an open-air fish market stall with hanging price tags, stacked crates, and measuring tools, with reflective highlights on metal surfaces, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114047,kill
kill_mixed_scenes_048,mixed scenes,specular_and_matte_mix,"front corner view of an open-air fish market stall with hanging price tags, stacked crates, and measuring tools, with cool shadow pockets, many small objects, layered depth, realistic textures throughout.","missing small objects, oversmoothed textures, warped geometry, duplicated items, muddy reflections, low detail",114048,kill
